acquisition_campaignID,NPU_Count,Repeat_Rate,D7_Retention,D30_Retention,D60_Retention,Avg_Post_Tx,Avg_Post_GMV,Avg_Post_Discount,Post_Non_Promo_Tx_Share,Avg_Post_Category_Count,Avg_Post_Merchant_Count
10429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10431,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10433,47.0,0.7446808510638298,0.40425531914893614,0.6382978723404256,0.0,9.297872340425531,1563931.5531914893,8468.08510638298,0.9427917620137299,1.2765957446808511,1.553191489361702
10434,6.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.0,2.0,305833.3333333333,3333.3333333333335,0.9166666666666666,0.6666666666666666,0.6666666666666666
10436,4.0,0.5,0.0,0.6666666666666666,0.0,1.0,42500.0,0.0,1.0,1.0,1.0
10440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10443,92.0,0.07608695652173914,0.056179775280898875,0.014084507042253521,0.0,0.18478260869565216,33462.25,1844.5652173913043,0.29411764705882354,0.10869565217391304,0.16304347826086957
10475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480,8.0,0.375,0.125,0.375,0.0,3.375,2754104.25,7500.0,0.8888888888888888,0.375,0.5
10487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10493,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10494,5.0,0.8,0.4,0.8,0.0,8.4,577400.0,0.0,1.0,1.0,1.0
10497,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10511,1.0,1.0,1.0,1.0,0.0,16.0,948911.0,271000.0,0.0,6.0,12.0
10523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10524,47.0,0.3829787234042553,0.30434782608695654,0.0,0.0,1.0,115494.9574468085,12085.106382978724,0.425531914893617,0.5957446808510638,0.7446808510638298
10526,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.6666666666666667,52716.666666666664,25666.666666666668,0.0,1.3333333333333333,1.6666666666666667
10528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10540,47.0,0.23404255319148937,0.14285714285714285,0.0,0.0,0.46808510638297873,39586.085106382976,5063.829787234043,0.3181818181818182,0.3617021276595745,0.46808510638297873
10548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552,2.0,0.5,1.0,0.0,0.0,1.0,158400.0,0.0,1.0,1.0,1.0
10602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10603,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10606,7.0,0.8571428571428571,0.8333333333333334,0.0,0.0,3.5714285714285716,18642.85714285714,1857.142857142857,0.92,1.0,1.7142857142857142
10608,31.0,0.12903225806451613,0.07692307692307693,0.0,0.0,0.3548387096774194,26561.709677419356,1935.483870967742,0.45454545454545453,0.12903225806451613,0.25806451612903225
10609,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625,1.0,1.0,1.0,0.0,0.0,2.0,313428.0,120000.0,0.0,2.0,2.0
10632,184.0,0.16304347826086957,0.11320754716981132,0.25,0.0,0.40217391304347827,102921.95108695653,1913.0434782608695,0.6216216216216216,0.23369565217391305,0.28804347826086957
10636,46.0,0.17391304347826086,0.125,0.0,0.0,0.17391304347826086,23454.347826086956,217.3913043478261,0.875,0.17391304347826086,0.17391304347826086
10637,44.0,0.1590909090909091,0.12121212121212122,0.0,0.0,0.18181818181818182,16953.18181818182,0.0,1.0,0.1590909090909091,0.1590909090909091
10641,1.0,1.0,1.0,0.0,0.0,1.0,55000.0,0.0,1.0,1.0,1.0
10646,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,1.0,1.0,1.0,0.0,0.0,6.0,188000.0,0.0,1.0,2.0,3.0
10670,109.0,0.10091743119266056,0.07407407407407407,0.0,0.0,0.4036697247706422,110515.9633027523,5137.614678899083,0.5227272727272727,0.1559633027522936,0.22935779816513763
10675,153.0,0.0718954248366013,0.05228758169934641,0.0,0.0,0.3464052287581699,70846.11111111111,5849.673202614379,0.09433962264150944,0.1895424836601307,0.3202614379084967
10677,13.0,0.38461538461538464,0.3333333333333333,0.0,0.0,2.5384615384615383,289288.0,8076.923076923077,0.7878787878787878,0.6153846153846154,0.8461538461538461
10678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10712,1.0,1.0,1.0,0.0,0.0,10.0,416250.0,0.0,1.0,3.0,4.0
10759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10831,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
